idx,in_idx,politeness,FUNDER_001,FUNDER_002,FUNDER_003,FUNDER_004,FUNDER_005,FUNDER_006,FUNDER_007,FUNDER_008,FUNDER_009,FUNDER_010,FUNDER_011,FUNDER_012,FUNDER_013,FUNDER_014,FUNDER_015,FUNDER_016,FUNDER_017,FUNDER_018,FUNDER_019,FUNDER_020,FUNDER_021,FUNDER_022,FUNDER_023,FUNDER_024,FUNDER_025,FUNDER_026,FUNDER_027,FUNDER_028,FUNDER_029,FUNDER_030,FUNDER_031,FUNDER_032,FUNDER_033,FUNDER_034,FUNDER_035,FUNDER_036,FUNDER_037,FUNDER_038,FUNDER_039,FUNDER_040,FUNDER_041,FUNDER_042,FUNDER_043,FUNDER_044,FUNDER_045,FUNDER_046,FUNDER_047,FUNDER_048,FUNDER_049,FUNDER_050,FUNDER_051,FUNDER_052,FUNDER_053,FUNDER_054,FUNDER_055,FUNDER_056,FUNDER_057,FUNDER_058,FUNDER_059,FUNDER_060,FUNDER_061,FUNDER_062,FUNDER_063,FUNDER_064,FUNDER_065,FUNDER_066,FUNDER_067,FUNDER_068,FUNDER_069,FUNDER_070,FUNDER_071,FUNDER_072,FUNDER_073,FUNDER_074,FUNDER_075,FUNDER_076,FUNDER_077,FUNDER_078,FUNDER_079,FUNDER_080,FUNDER_081,FUNDER_082,FUNDER_083,FUNDER_084,FUNDER_085,FUNDER_086,FUNDER_087,FUNDER_088,FUNDER_089,FUNDER_090,FUNDER_091,FUNDER_092,FUNDER_093,FUNDER_094,FUNDER_095,FUNDER_096,FUNDER_097,FUNDER_098,FUNDER_099,FUNDER_100,PolCat
114,4,3.18,0,0,0,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,.08,.15,0,.56,0,0,0,0,0,0,0,0,0,0,1
114,5,3.87,.01,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.06,0,.01,0,0,0,.54,0,0,0,.01,0,0,0,0,.01,0,.02,0,.01,0,0,0,0,0,.01,0,0,0,.01,0,0,0,0,0,0,.03,0,0,0,0,0,0,.03,0,0,0,.01,0,.01,.01,.01,0,0,0,0,0,3
114,9,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.02,0,0,0,0,0,0,0,0,0,0,0,.24,0,0,.01,.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,13,3.83,.01,.01,.01,0,0,.01,.01,.01,.01,.01,0,0,.01,.01,.01,.02,.01,.01,.02,.01,0,.01,.01,.01,.01,.02,.07,0,0,.01,.03,0,0,.01,.01,.01,.01,.01,.01,.01,.01,0,.01,.01,0,0,.01,.03,0,.06,.01,.01,.01,.01,0,.01,.03,0,.01,0,.02,0,.02,0,0,.01,0,0,.01,0,.01,.04,.01,0,.01,.01,.01,.02,0,.02,.01,.01,.01,.01,.01,0,.01,.01,0,0,.01,.02,.01,.01,.01,0,.01,0,0,.01,3
114,17,3.64,0,.01,.01,0,0,0,.58,.03,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.02,0,0,0,0,0,0,0,0,.01,0,.01,0,.01,.01,0,.05,0,0,0,0,0,.01,.01,0,0,0,0,0,.01,.01,0,0,.01,0,.01,.01,0,0,0,0,.01,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,3
114,18,4.04,.39,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,.03,0,0,0,.26,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,.03,.01,0,.01,0,0,0,0,0,0,0,0,0,0,3
114,19,4.02,.06,0,0,0,0,.02,0,.01,.01,.01,0,0,.01,0,0,.02,0,0,0,0,.01,0,.01,0,.01,.01,0,0,0,0,0,0,.01,0,0,0,.01,0,0,0,0,0,0,.01,0,.03,0,0,0,.14,0,0,.01,.01,0,.01,0,0,.01,0,.02,0,.01,0,0,.01,.02,.01,.01,0,0,0,.29,0,0,0,0,.01,0,.01,0,.01,0,.01,.01,0,0,0,0,0,0,0,.02,0,.01,0,0,0,0,0,3
114,20,4.1,0,.01,0,.01,0,.01,.01,.01,.03,.01,0,0,.01,.01,0,.02,0,0,0,0,.01,0,.01,.01,.01,.01,0,.01,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,0,0,.02,.01,0,.02,.01,.02,.01,.01,.01,0,.01,0,0,0,0,.01,.01,.01,.01,0,.01,.02,0,.01,.01,0,.01,.38,0,.01,0,.01,.01,0,.01,0,.01,0,.02,.01,0,.01,.01,0,0,.01,0,.01,.01,.01,0,0,0,0,.01,3
115,1,2.94,0,.01,0,0,0,.01,.03,.01,.01,.01,.01,.01,.02,.01,0,.02,0,0,0,.01,.01,0,.01,.01,0,0,0,.02,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,.01,0,.01,.01,0,.21,.01,.02,.01,0,.01,0,.05,0,0,.01,0,0,0,.01,0,0,.01,.04,.02,.01,.01,0,0,.15,0,.01,0,0,0,0,0,0,0,0,0,0,0,.01,.02,0,0,.01,0,.01,.01,.01,0,0,0,0,0,1
115,9,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.76,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.15,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,10,3.76,0,.01,0,0,0,.01,0,.01,0,.01,.01,0,.11,0,0,0,.03,.01,.01,0,0,0,0,.04,.01,0,.01,.01,0,0,.01,0,0,0,0,0,0,0,.01,0,0,0,0,.01,.06,.01,.01,.04,0,.01,.01,0,.03,.01,0,.01,.01,0,0,0,0,0,.01,.01,.01,0,.01,0,0,.01,.01,.01,.01,0,0,0,0,.01,0,.01,.01,0,0,.01,.01,.02,0,0,0,0,.01,.01,.08,.01,.02,.01,.01,.03,.02,.01,3
115,11,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,13,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16,.01,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,14,3.7,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.02,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.61,.01,.11,0,0,0,0,0,3
115,16,3.08,0,.01,.01,.01,.01,.01,.11,.01,.01,.01,.01,.01,.02,.02,0,.01,0,.03,.01,.01,0,.01,.01,0,.03,.01,0,.01,.01,.02,.01,.02,.01,.01,.01,0,.01,.03,.01,.02,0,0,.01,0,0,0,0,.01,.03,.01,.02,.01,.01,.01,0,.01,.01,.01,.02,0,0,.02,.01,.01,0,0,0,.01,.01,.02,0,.01,.01,0,.01,0,.01,.02,.01,.01,.03,.01,.01,.01,.02,0,.01,.01,0,.01,.01,0,.01,0,0,.01,.01,0,.01,.01,1
116,1,3.66,0,.01,.01,.01,.01,.01,0,.02,.01,.01,.01,.01,.01,0,0,.02,.01,.01,.03,.01,0,.01,.03,.02,.01,0,.04,0,0,0,.17,.01,.01,0,0,.01,.01,0,.01,0,0,0,0,0,.02,0,.01,.01,.01,0,.01,.05,.02,.01,.01,.01,.02,0,0,0,0,0,0,0,.01,0,.01,0,0,.01,.01,.05,0,0,0,0,.01,.02,0,0,.01,.01,.02,0,.01,.01,0,.01,0,.01,0,0,.01,.01,.01,0,0,0,.01,.01,3
116,3,3.17,0,0,0,.01,0,.01,.01,.01,.01,.01,.01,0,.01,.01,0,.02,0,0,0,.01,0,.01,0,0,.01,.01,0,.02,0,0,.01,.01,.01,0,0,0,0,.01,.01,0,0,0,0,.01,0,0,0,.01,0,.02,.01,.01,.01,.05,0,0,0,0,0,0,.01,.01,.05,.05,0,0,0,0,.35,.01,0,0,.01,0,0,0,.01,0,0,.02,0,0,0,0,0,0,.01,0,0,0,0,0,.01,.01,.01,0,0,0,0,.01,1
117,4,4.1,.01,.01,.01,.01,.01,.01,0,.01,.01,.01,.07,.01,.01,.01,0,.01,.03,0,.01,.01,0,.01,.01,.02,.01,.01,0,0,0,0,0,0,.01,0,0,0,.01,0,.01,0,.01,0,0,.01,.02,.01,.01,0,.01,.01,.03,.01,.01,.01,0,.01,.01,0,0,0,.01,0,.01,0,.01,.01,.01,0,0,.01,.01,.01,.03,0,.01,.02,.01,.01,.01,0,0,.01,.01,.01,.01,0,.01,0,0,.01,0,0,.01,.01,.01,.06,0,.01,.01,.15,3
118,9,2.96,.01,.02,.01,0,0,.02,.01,.01,.01,.02,0,0,.01,.01,0,.01,0,.01,.01,.01,.05,0,.02,0,.01,0,0,0,.01,.01,.01,0,.01,0,.01,0,.01,0,.01,0,0,.05,0,0,0,0,.01,.01,.01,0,.01,.01,0,.02,0,.01,0,.01,.01,.01,.01,.01,.01,0,0,0,0,.01,0,.04,0,.02,.03,0,0,0,.01,.01,.01,.01,0,.2,.01,0,.01,0,.01,0,.01,0,0,0,0,0,.01,0,0,0,.01,0,1
119,1,3.93,.25,0,.01,0,0,0,.01,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,.01,.02,0,.01,.01,0,0,0,0,0,0,0,0,0,0,0,.01,.01,0,0,.01,.02,0,.01,0,0,0,0,.01,0,.39,.01,.01,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,3
119,2,3.19,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,.36,0,.12,0,0,0,0,.01,.17,0,.01,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.07,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,1
119,5,4.21,.06,.01,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.26,0,0,.05,.06,0,0,0,.01,0,0,0,0,0,0,.01,0,0,0,0,.01,.13,0,0,0,0,0,.1,0,0,0,0,0,0,.02,0,0,0,.01,0,0,.01,.01,0,.01,0,0,.01,0,0,0,0,0,0,0,3
120,2,3.1,0,.01,.01,.01,.01,.01,0,.01,0,0,0,.01,0,.01,0,.02,.01,0,.01,0,.01,0,.02,.01,0,0,.01,0,.01,0,.02,0,0,0,0,0,.01,0,.01,0,.01,0,0,0,.01,0,0,0,0,0,.19,0,.01,0,.02,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,.31,.01,0,0,0,0,.01,0,.01,0,.02,.01,.01,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,1
120,7,2.96,0,0,0,0,0,.01,.01,.01,0,0,0,0,0,0,0,.23,.07,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,.02,0,.01,0,0,.01,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,.37,0,.02,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,.04,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,.01,0,.04,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,.01,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.06,1
120,9,3.64,.05,.01,.01,0,.01,.01,.1,.02,.01,.01,0,.01,0,0,0,0,0,.02,0,.01,.01,.01,.01,.01,.01,.01,.01,.01,0,0,.01,0,.01,0,0,0,.01,.01,.01,.02,.01,.01,.01,0,.01,0,.01,.01,.01,.01,.01,.01,.02,.01,0,.04,0,0,0,.03,.01,.01,.01,0,.01,.01,.01,.01,.01,.02,.01,.01,.02,.01,.01,.02,0,.01,0,.01,.02,.01,.01,.01,0,.01,.02,0,.01,.01,.01,.01,.01,0,.01,0,.01,.01,0,.01,3
121,1,3.09,.01,0,0,0,.01,.01,.01,.01,.04,.04,0,0,0,.05,0,.04,0,0,0,.01,.01,0,.01,0,0,.01,0,0,0,0,.01,0,0,0,.01,0,0,0,.01,.01,.01,.01,0,.01,0,0,.01,0,.01,0,.12,.01,0,.01,0,.01,0,.01,0,.01,.01,.01,.01,0,0,.15,0,.01,.01,.06,.01,0,.04,0,.01,0,0,.01,.01,0,0,0,.01,0,0,0,.01,0,0,0,0,0,0,.01,.01,0,0,0,0,.01,1
121,2,3.16,0,0,0,0,0,0,0,0,.01,.01,0,0,0,0,0,0,0,0,0,.03,0,.01,.01,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,.01,0,.01,0,0,0,.04,.01,.01,0,0,0,0,0,.02,0,.01,0,.59,0,0,.01,0,0,0,0,0,0,0,0,.01,.01,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,1
121,3,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,1,4.11,0,0,0,0,0,.01,0,0,.01,.04,0,0,0,0,.01,0,0,0,.02,0,.05,0,0,0,0,0,.06,0,0,0,.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.01,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
122,2,3.59,0,.01,0,0,0,.01,.02,.01,.03,.01,0,0,0,0,.01,.03,0,.01,.01,0,.02,0,.01,0,0,0,.04,0,.01,0,.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,.01,.01,.01,.03,.01,.05,0,0,0,0,0,0,0,0,0,0,0,0,.01,.01,0,.01,0,0,0,0,.01,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,3
122,4,4.09,.05,0,0,0,0,0,.01,.01,.01,.01,0,0,0,0,0,.01,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,0,.01,0,0,.05,0,0,0,.01,.01,0,0,0,0,0,.01,.01,0,.01,0,0,0,.02,0,.01,0,0,0,.5,0,0,0,0,.01,0,.01,0,.02,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3
122,5,3.9,.01,0,0,.01,0,0,0,.01,.01,0,0,0,0,.01,0,.02,0,0,.01,0,0,0,0,0,0,0,.23,0,0,0,.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.03,.01,0,0,.01,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,.01,0,.01,.01,.01,.01,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,3
122,6,3.59,.01,.01,.01,0,.01,.01,.03,.01,.05,.03,0,.01,.01,0,0,.03,0,.01,.02,.01,.03,0,.01,.01,.01,0,.01,0,0,.01,.06,0,0,0,0,0,.01,.01,.01,.01,0,0,.01,0,.04,0,0,.01,.01,.01,.01,.03,.13,0,.01,.01,0,.01,0,0,0,0,0,0,0,.01,.01,0,0,.01,.02,.01,.01,0,.01,0,.01,.01,.01,0,.05,.01,.01,0,.01,.01,.01,0,0,.01,0,0,0,0,.01,0,0,0,.01,.01,3
122,7,4.03,.02,.01,.01,0,.01,.01,.02,.01,.03,.01,0,.01,0,0,0,.05,0,0,0,0,.14,0,.01,.01,.01,.01,0,0,0,.01,.04,0,.01,0,0,0,.01,0,.01,.01,.01,.01,0,0,0,0,0,0,.01,.01,.05,.01,.01,.01,.02,.01,.01,0,0,0,.01,0,.01,0,0,.01,.01,.01,.01,.01,.01,0,.04,0,.01,.01,.01,.02,.01,.01,.02,.03,.01,.01,.01,0,0,0,.01,0,0,0,0,.01,0,0,.01,0,0,.01,3
122,8,4.19,.02,0,0,0,0,.01,.01,.01,0,0,0,0,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,.18,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,.01,0,.1,0,0,0,0,0,.4,.01,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
123,2,3.64,.04,.03,.02,0,.01,.01,.04,.02,.01,0,0,.01,.01,.01,0,0,0,.01,.01,0,0,.01,.01,0,.01,.01,.01,0,0,.01,.01,0,.01,.01,0,.01,.01,.01,0,.02,.01,.02,0,.01,.01,0,0,.01,.01,.01,.01,0,.04,.02,0,.02,0,0,.01,.01,.01,.01,.01,0,0,0,.01,0,0,.01,.01,.01,.01,0,.01,.02,.01,.01,.01,.08,.04,.04,.01,.02,.01,.01,.01,0,0,0,0,0,.01,0,.01,0,.01,.01,0,0,3
124,4,3.6,.01,.01,.01,.01,0,.24,.01,.03,0,0,.01,.01,0,0,0,.01,0,0,0,0,.01,0,0,0,.01,0,0,.03,0,0,0,0,0,0,0,.01,.01,0,0,0,0,0,.01,.01,0,.01,.01,0,.06,.01,.02,.01,0,.01,0,0,0,0,.01,0,.01,.01,.01,0,.01,.01,.02,.01,.01,.01,0,0,.08,0,0,.01,0,0,0,0,0,0,0,0,0,0,.01,.03,0,.01,0,0,.06,0,.01,0,0,.01,0,0,3
125,2,3.07,.01,.02,.01,.01,0,.01,.01,.01,0,0,0,0,.01,.05,0,0,0,.02,.01,0,0,0,.01,0,.01,.01,.02,0,0,0,0,0,.01,.01,0,0,.01,.01,.01,.01,.01,.01,0,.01,0,.01,0,.01,0,.02,.07,0,.03,.01,0,.01,.01,0,0,0,.01,.01,.01,0,0,0,.01,0,0,0,.05,0,.01,0,.01,.01,.01,.01,.01,.02,.05,.03,.01,.17,.01,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,1
126,3,3.6,.01,0,0,0,0,.01,0,0,.01,.01,0,0,0,.01,0,.03,0,0,.01,0,.01,0,0,0,0,0,.09,0,0,.01,.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,.01,.01,0,.01,0,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,.01,0,0,.01,0,0,.03,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
126,4,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.09,0,0,0,0,0,.01,0,0,0,0,0,.15,0,0,0,.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,6,4.51,.01,0,0,0,0,0,0,0,.01,.01,0,0,.01,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,.02,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,0,0,0,.64,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,0,.01,.01,0,0,0,0,0,0,3
126,7,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,0,0,0,0,0,0,0,0,0,3
127,2,3.16,.05,0,.01,.01,0,0,.01,.01,0,0,0,.01,.01,.01,0,.01,0,.01,0,0,0,.01,.01,.01,0,0,.02,0,0,0,.01,0,.01,0,0,0,.01,.01,0,.01,.01,0,0,0,.02,0,0,.01,0,.01,.06,.01,.08,.01,.01,.01,.05,0,0,0,0,0,0,0,.01,.01,.01,0,0,.01,.05,0,0,.01,0,0,0,.01,0,.02,.22,0,0,.01,0,.01,0,0,0,0,0,.01,0,0,.01,0,.01,0,0,.01,1
127,4,3.68,.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,0,.37,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
127,7,3.15,.1,.01,.08,.01,0,.01,.01,.01,0,0,.01,0,.01,0,0,.01,0,.01,0,0,0,.01,0,.01,0,0,.01,0,0,0,.01,0,.01,0,0,0,.01,0,.01,.01,.01,.02,0,0,0,0,0,0,0,.01,.01,.01,.01,.04,0,.01,0,0,0,0,0,.01,0,0,.01,0,0,0,0,.01,.03,0,.01,.01,0,.02,0,.02,0,.2,.01,.04,.01,.03,0,.01,.01,0,0,0,.01,0,0,0,0,0,.01,0,0,0,1
127,9,4.37,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,.03,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,0,0,0,.69,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,3
128,2,3.18,0,.02,.01,.01,0,.01,.01,.01,.02,.01,0,0,0,.01,0,.01,0,.01,.02,0,.01,0,.01,0,.01,0,0,.01,.01,0,.01,0,.01,0,.01,0,0,.01,.01,0,.02,.02,0,.01,0,0,.04,.01,.01,0,.01,.01,0,.01,0,.01,0,0,.01,0,.07,.02,.01,.01,0,0,0,0,0,.02,0,.02,.02,0,.01,0,.22,.01,.01,0,0,.04,.01,.01,.01,.01,0,0,0,0,0,0,0,0,.01,0,0,0,.01,0,1
129,1,4.04,0,0,0,0,0,.01,0,0,.03,.24,0,0,0,0,0,.01,0,0,.37,0,.03,0,0,0,0,0,.01,0,0,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.01,.02,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,3
129,3,3.92,0,.01,.01,0,0,.02,.01,.01,.05,.05,0,0,.01,.01,0,.04,0,0,.01,.02,.09,0,.01,0,.01,0,0,.04,.02,0,0,0,0,0,0,0,0,0,.01,.01,0,.01,0,.01,0,0,.01,0,.02,0,.04,.01,0,.01,0,.01,0,.01,.01,.01,.01,0,.01,0,0,.01,0,.01,.02,.04,0,0,.1,.01,.01,.01,0,.01,.01,0,0,.02,.01,.01,0,0,.01,0,.01,0,.01,.01,0,.01,.01,0,.01,0,.01,.01,3
129,5,3.86,0,0,.01,0,0,0,.02,.01,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,.01,.01,0,0,0,.07,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.01,.01,0,0,0,.03,0,0,0,0,.12,.01,0,0,.01,.01,0,0,.01,.05,0,0,0,.01,0,0,0,.01,0,0,0,0,0,0,.32,0,0,0,0,0,0,0,0,0,0,0,3
129,6,3.17,0,.01,.01,.01,.01,.01,.05,.01,.01,.01,0,0,0,.02,.01,.01,0,.01,0,.01,0,.01,.01,.01,0,.01,.01,.01,0,.01,0,0,.01,0,0,0,0,0,0,.01,.01,.01,.01,0,0,0,.01,.01,.01,0,.01,.01,.01,.02,0,.01,.01,.01,.01,.01,.02,.01,.01,0,.01,0,0,0,0,.33,0,0,.02,0,.01,0,0,.02,.01,.01,.01,.01,.01,0,.01,0,.01,0,0,.01,.01,.01,.01,.01,.01,0,.01,0,0,0,1
129,7,3.79,.01,.01,.02,.01,.01,.02,0,.01,.01,.01,.01,0,0,.01,.01,.01,.02,.01,.01,.01,0,.01,.01,0,.01,0,.12,0,0,0,.06,0,.01,0,0,0,.01,0,.01,.01,.01,0,.01,.01,.01,0,0,.01,0,.01,.04,.02,.13,.01,.01,0,.01,0,0,0,.01,0,0,0,.01,0,0,0,0,.01,.02,0,.01,0,0,.01,0,.01,.01,.01,.04,.01,.01,.01,.01,.01,.01,0,0,.01,0,.01,.01,.01,0,0,0,0,.01,.01,3
129,10,3.12,0,.01,0,0,.01,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.01,.01,0,.01,0,.01,0,0,0,0,0,.01,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,.01,0,0,.01,.01,.01,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.06,0,0,0,0,0,0,0,0,.01,.01,.01,0,0,0,.01,.01,0,0,0,0,.29,.08,.03,.12,.01,0,.06,0,0,0,1
